Date,Year,Month,WaterYear,TWtrFULL1PT_Q_level,TWtrFULL1PT_Q_flags,TWtrFULL1PT_UNESCO_Q_level,TWtrFULL1PT,TWtrFULL1PT_Med,TWtrFULL1PT_Avg,TWtrFULL1PT_Min,TWtrFULL1PT_Max,TWtrFULL1_TB1_Q_level,TWtrFULL1_TB1_Q_flags,TWtrFULL1_TB1_UNESCO_Q_level,TWtrFULL1_TB1,TWtrFULL1_TB1_Med,TWtrFULL1_TB1_Avg,TWtrFULL1_TB1_Min,TWtrFULL1_TB1_Max,TWtrGLEN1PT_Q_level,TWtrGLEN1PT_Q_flags,TWtrGLEN1PT_UNESCO_Q_level,TWtrGLEN1PT,TWtrGLEN1PT_Med,TWtrGLEN1PT_Avg,TWtrGLEN1PT_Min,TWtrGLEN1PT_Max,TWtrHEYD1_TB1_Q_level,TWtrHEYD1_TB1_Q_flags,TWtrHEYD1_TB1_UNESCO_Q_level,TWtrHEYD1_TB1,TWtrHEYD1_TB1_Med,TWtrHEYD1_TB1_Avg,TWtrHEYD1_TB1_Min,TWtrHEYD1_TB1_Max,TWtrHEYD2PT_Q_level,TWtrHEYD2PT_Q_flags,TWtrHEYD2PT_UNESCO_Q_level,TWtrHEYD2PT,TWtrHEYD2PT_Med,TWtrHEYD2PT_Avg,TWtrHEYD2PT_Min,TWtrHEYD2PT_Max,TWtrLULL1PT_Q_level,TWtrLULL1PT_Q_flags,TWtrLULL1PT_UNESCO_Q_level,TWtrLULL1PT,TWtrLULL1PT_Med,TWtrLULL1PT_Avg,TWtrLULL1PT_Min,TWtrLULL1PT_Max,TWtrLULL1_TB1_Q_level,TWtrLULL1_TB1_Q_flags,TWtrLULL1_TB1_UNESCO_Q_level,TWtrLULL1_TB1,TWtrLULL1_TB1_Med,TWtrLULL1_TB1_Avg,TWtrLULL1_TB1_Min,TWtrLULL1_TB1_Max,TWtrTUNA1PT_Q_level,TWtrTUNA1PT_Q_flags,TWtrTUNA1PT_UNESCO_Q_level,TWtrTUNA1PT,TWtrTUNA1PT_Med,TWtrTUNA1PT_Avg,TWtrTUNA1PT_Min,TWtrTUNA1PT_Max,TWtrTUNA1_TB1_Q_level,TWtrTUNA1_TB1_Q_flags,TWtrTUNA1_TB1_UNESCO_Q_level,TWtrTUNA1_TB1,TWtrTUNA1_TB1_Med,TWtrTUNA1_TB1_Avg,TWtrTUNA1_TB1_Min,TWtrTUNA1_TB1_Max,DepthFULL1PT_Q_level,DepthFULL1PT_Q_flags,DepthFULL1PT_UNESCO_Q_level,DepthFULL1PT,DepthFULL1PT_Med,DepthFULL1PT_Avg,DepthFULL1PT_Min,DepthFULL1PT_Max,DepthGLEN1PT_Q_level,DepthGLEN1PT_Q_flags,DepthGLEN1PT_UNESCO_Q_level,DepthGLEN1PT,DepthGLEN1PT_Med,DepthGLEN1PT_Avg,DepthGLEN1PT_Min,DepthGLEN1PT_Max,DepthHEYD2PT_Q_level,DepthHEYD2PT_Q_flags,DepthHEYD2PT_UNESCO_Q_level,DepthHEYD2PT,DepthHEYD2PT_Med,DepthHEYD2PT_Avg,DepthHEYD2PT_Min,DepthHEYD2PT_Max,DepthLULL1PT_Q_level,DepthLULL1PT_Q_flags,DepthLULL1PT_UNESCO_Q_level,DepthLULL1PT,DepthLULL1PT_Med,DepthLULL1PT_Avg,DepthLULL1PT_Min,DepthLULL1PT_Max,DepthTUNA1PT_Q_level,DepthTUNA1PT_Q_flags,DepthTUNA1PT_UNESCO_Q_level,DepthTUNA1PT,DepthTUNA1PT_Med,DepthTUNA1PT_Avg,DepthTUNA1PT_Min,DepthTUNA1PT_Max
PST,Year,Month,WaterYear,Quality level,Quality flags,UNESCO QC,deg C,deg C,deg C,deg C,deg C,Quality level,Quality flags,UNESCO QC,deg C,deg C,deg C,deg C,deg C,Quality level,Quality flags,UNESCO QC,deg C,deg C,deg C,deg C,deg C,Quality level,Quality flags,UNESCO QC,deg C,deg C,deg C,deg C,deg C,Quality level,Quality flags,UNESCO QC,deg C,deg C,deg C,deg C,deg C,Quality level,Quality flags,UNESCO QC,deg C,deg C,deg C,deg C,deg C,Quality level,Quality flags,UNESCO QC,deg C,deg C,deg C,deg C,deg C,Quality level,Quality flags,UNESCO QC,deg C,deg C,deg C,deg C,deg C,Quality level,Quality flags,UNESCO QC,deg C,deg C,deg C,deg C,deg C,Quality level,Quality flags,UNESCO QC,m,m,m,m,m,Quality level,Quality flags,UNESCO QC,m,m,m,m,m,Quality level,Quality flags,UNESCO QC,m,m,m,m,m,Quality level,Quality flags,UNESCO QC,m,m,m,m,m,Quality level,Quality flags,UNESCO QC,m,m,m,m,m
date,Year,Month,WaterYear,SA_FULL1_PT,SA_FULL1_PT,SA_FULL1_PT,SA_FULL1_PT,SA_FULL1_PT,SA_FULL1_PT,SA_FULL1_PT,SA_FULL1_PT,SA_FULL1_TB1,SA_FULL1_TB1,SA_FULL1_TB1,SA_FULL1_TB1,SA_FULL1_TB1,SA_FULL1_TB1,SA_FULL1_TB1,SA_FULL1_TB1,SA_GLEN1_PT,SA_GLEN1_PT,SA_GLEN1_PT,SA_GLEN1_PT,SA_GLEN1_PT,SA_GLEN1_PT,SA_GLEN1_PT,SA_GLEN1_PT,SA_HEYD1_TB1,SA_HEYD1_TB1,SA_HEYD1_TB1,SA_HEYD1_TB1,SA_HEYD1_TB1,SA_HEYD1_TB1,SA_HEYD1_TB1,SA_HEYD1_TB1,SA_HEYD2_PT,SA_HEYD2_PT,SA_HEYD2_PT,SA_HEYD2_PT,SA_HEYD2_PT,SA_HEYD2_PT,SA_HEYD2_PT,SA_HEYD2_PT,SA_LULL1_PT,SA_LULL1_PT,SA_LULL1_PT,SA_LULL1_PT,SA_LULL1_PT,SA_LULL1_PT,SA_LULL1_PT,SA_LULL1_PT,SA_LULL1_TB1,SA_LULL1_TB1,SA_LULL1_TB1,SA_LULL1_TB1,SA_LULL1_TB1,SA_LULL1_TB1,SA_LULL1_TB1,SA_LULL1_TB1,SA_TUNA1_PT,SA_TUNA1_PT,SA_TUNA1_PT,SA_TUNA1_PT,SA_TUNA1_PT,SA_TUNA1_PT,SA_TUNA1_PT,SA_TUNA1_PT,SA_TUNA1_TB1,SA_TUNA1_TB1,SA_TUNA1_TB1,SA_TUNA1_TB1,SA_TUNA1_TB1,SA_TUNA1_TB1,SA_TUNA1_TB1,SA_TUNA1_TB1,SA_FULL1_PT,SA_FULL1_PT,SA_FULL1_PT,SA_FULL1_PT,SA_FULL1_PT,SA_FULL1_PT,SA_FULL1_PT,SA_FULL1_PT,SA_GLEN1_PT,SA_GLEN1_PT,SA_GLEN1_PT,SA_GLEN1_PT,SA_GLEN1_PT,SA_GLEN1_PT,SA_GLEN1_PT,SA_GLEN1_PT,SA_HEYD2_PT,SA_HEYD2_PT,SA_HEYD2_PT,SA_HEYD2_PT,SA_HEYD2_PT,SA_HEYD2_PT,SA_HEYD2_PT,SA_HEYD2_PT,SA_LULL1_PT,SA_LULL1_PT,SA_LULL1_PT,SA_LULL1_PT,SA_LULL1_PT,SA_LULL1_PT,SA_LULL1_PT,SA_LULL1_PT,SA_TUNA1_PT,SA_TUNA1_PT,SA_TUNA1_PT,SA_TUNA1_PT,SA_TUNA1_PT,SA_TUNA1_PT,SA_TUNA1_PT,SA_TUNA1_PT
date,year,month,waterYear,WaterTemp_QL,WaterTemp_QC,WaterTemp_UQL,WaterTemp,WaterTemp_Med,WaterTemp_Avg,WaterTemp_Min,WaterTemp_Max,WaterTemp_QL,WaterTemp_QC,WaterTemp_UQL,WaterTemp,WaterTemp_Med,WaterTemp_Avg,WaterTemp_Min,WaterTemp_Max,WaterTemp_QL,WaterTemp_QC,WaterTemp_UQL,WaterTemp,WaterTemp_Med,WaterTemp_Avg,WaterTemp_Min,WaterTemp_Max,WaterTemp_QL,WaterTemp_QC,WaterTemp_UQL,WaterTemp,WaterTemp_Med,WaterTemp_Avg,WaterTemp_Min,WaterTemp_Max,WaterTemp_QL,WaterTemp_QC,WaterTemp_UQL,WaterTemp,WaterTemp_Med,WaterTemp_Avg,WaterTemp_Min,WaterTemp_Max,WaterTemp_QL,WaterTemp_QC,WaterTemp_UQL,WaterTemp,WaterTemp_Med,WaterTemp_Avg,WaterTemp_Min,WaterTemp_Max,WaterTemp_QL,WaterTemp_QC,WaterTemp_UQL,WaterTemp,WaterTemp_Med,WaterTemp_Avg,WaterTemp_Min,WaterTemp_Max,WaterTemp_QL,WaterTemp_QC,WaterTemp_UQL,WaterTemp,WaterTemp_Med,WaterTemp_Avg,WaterTemp_Min,WaterTemp_Max,WaterTemp_QL,WaterTemp_QC,WaterTemp_UQL,WaterTemp,WaterTemp_Med,WaterTemp_Avg,WaterTemp_Min,WaterTemp_Max,SensorDepth_QL,SensorDepth_QC,SensorDepth_UQL,SensorDepth,SensorDepth_Med,SensorDepth_Avg,SensorDepth_Min,SensorDepth_Max,SensorDepth_QL,SensorDepth_QC,SensorDepth_UQL,SensorDepth,SensorDepth_Med,SensorDepth_Avg,SensorDepth_Min,SensorDepth_Max,SensorDepth_QL,SensorDepth_QC,SensorDepth_UQL,SensorDepth,SensorDepth_Med,SensorDepth_Avg,SensorDepth_Min,SensorDepth_Max,SensorDepth_QL,SensorDepth_QC,SensorDepth_UQL,SensorDepth,SensorDepth_Med,SensorDepth_Avg,SensorDepth_Min,SensorDepth_Max,SensorDepth_QL,SensorDepth_QC,SensorDepth_UQL,SensorDepth,SensorDepth_Med,SensorDepth_Avg,SensorDepth_Min,SensorDepth_Max
2018-08-20,2018,Aug,2017-2018,1,,2,,,,,,1,,2,,,,,,1,,2,,,,,,1,"AV:MV:22 of 24 missing:2 of 24 flagged",1,13.233,13.362,13.3605,13.233,13.401,1,,2,,,,,,1,,2,,,,,,1,,2,,,,,,1,,2,,,,,,1,,2,,,,,,1,,2,,,,,,1,,2,,,,,,1,,2,,,,,,1,,2,,,,,,1,,2,,,,,
2018-08-21,2018,Aug,2017-2018,1,,2,,,,,,1,,2,,,,,,1,,2,,,,,,2,"AV",1,13.449,13.5065,13.4444305555556,12.098,14.888,1,,2,,,,,,1,,2,,,,,,1,,2,,,,,,1,"AV:MV:22 of 24 missing:2 of 24 flagged",1,17.95,18.0845833333333,18.0766666666667,17.95,18.14,1,,2,,,,,,1,,2,,,,,,1,,2,,,,,,1,,2,,,,,,1,,2,,,,,,1,"AV:MV:22 of 24 missing:2 of 24 flagged",1,0.156666667,0.121,0.156541667,0.12,0.121
2018-08-22,2018,Aug,2017-2018,1,,2,,,,,,1,,2,,,,,,1,,2,,,,,,2,"AV",1,14.816,13.873,13.8921684027778,12.606,15.581,1,,2,,,,,,1,"AV:MV:22 of 24 missing:2 of 24 flagged",1,12.98,13.076,13.068,12.98,13.076,1,"AV:MV:22 of 24 missing:2 of 24 flagged",1,13.112,13.161,13.1644375,13.112,13.185,2,"AV",1,17.95,17.7679166666667,17.86978125,16.903,18.901,1,,2,,,,,,1,,2,,,,,,1,,2,,,,,,1,,2,,,,,,1,"MV:24 of 24 missing:2 of 24 flagged",9,,,,,,2,"AV",1,0.152666667,0.119916666666667,0.154420139222222,0.113,0.123
2018-08-23,2018,Aug,2017-2018,1,,2,,,,,,1,,2,,,,,,1,,2,,,,,,2,"AV",1,14.912,13.777,13.848375,13.161,14.912,1,,2,,,,,,2,"AV",1,12.98,13.036,13.1192083333333,12.69,13.654,2,"AV",1,13.064,13.1275,13.2093194444444,12.823,13.738,2,"AV",1,17.475,17.5304166666667,17.6872430555556,16.903,18.806,1,,2,,,,,,1,,2,,,,,,1,,2,,,,,,1,,2,,,,,,2,"MV:24 of 24 missing",9,,,,,,2,"AV",1,0.144666667,0.11425,0.147736111444444,0.103,0.119
2018-08-24,2018,Aug,2017-2018,1,,2,,,,,,1,,2,,,,,,1,"AV:MV:22 of 24 missing:2 of 24 flagged",1,14.9,14.948,14.964,14.9,14.996,2,"AV",1,14.816,13.723,13.9485138888889,12.896,15.438,1,,2,,,,,,2,"AV",1,12.787,12.9719166666667,13.0835659722222,12.594,13.75,2,"AV",1,12.871,13.031,13.1775920138889,12.727,13.834,2,"AV",1,16.808,17.2919166666667,17.4251805555556,16.808,18.331,1,,2,,,,,,1,,2,,,,,,1,"AV:MV:22 of 24 missing:2 of 24 flagged",1,0.118333333,0.20875,0.118083333166667,0.208,0.209,1,,2,,,,,,2,"MV:24 of 24 missing",9,,,,,,2,"AV",1,0.133666667,0.0965,0.134611111444444,0.089,0.111
2018-08-25,2018,Aug,2017-2018,1,"AV:MV:22 of 24 missing:2 of 24 flagged",1,18.14,18.14,18.14,18.14,18.14,1,"AV:MV:13 of 24 missing:11 of 24 flagged",1,18.152,18.247,18.2323068181818,18.057,18.366,2,"AV",1,14.9,14.9,14.955125,14.134,16.046,2,"AV",1,13.064,13.266,13.4903333333333,12.606,15.676,1,,2,,,,,,2,"AV",1,12.883,12.9315,12.9298645833333,12.497,13.461,2,"AV",1,13.016,13.028,13.0175538194444,12.534,13.57,2,"AV",1,16.903,16.713,16.8782638888889,16.237,17.855,1,,2,,,,,,1,"AV:MV:22 of 24 missing:2 of 24 flagged",1,0.205,0.203166666666667,0.203125,0.202,0.206,3,"AV",1,0.118333333,0.211833333333333,0.120645833211806,0.204,0.217,1,,2,,,,,,2,"AV:MV:22 of 24 missing",1,0.22,0.1895,0.219583333333333,0.189,0.192,2,"AV",1,0.140666667,0.105583333333333,0.140569444777778,0.096,0.111
2018-08-26,2018,Aug,2017-2018,2,"AV",1,18.711,17.9895833333333,18.0630381944444,17.189,19.092,2,"AV",1,18.794,18.0515,18.1165173611111,17.201,19.151,2,"AV",1,15.473,15.6485,15.5816458333333,14.421,17.094,2,"AV",1,13.064,13.5155,13.7080277777778,12.534,16.272,1,,2,,,,,,2,"AV",1,13.076,13.1245,13.1434444444444,12.594,13.846,2,"AV",1,13.161,13.23,13.2381510416667,12.703,13.882,2,"AV",1,16.999,17.0465,17.1796979166667,16.523,18.236,1,,2,,,,,,2,"AV",1,0.205,0.202,0.201447916666667,0.195,0.207,3,"AV",1,0.120333333,0.213,0.122326388729167,0.209,0.217,1,,2,,,,,,2,"AV",1,0.219,0.1893333335,0.218930555555556,0.181,0.195,2,"AV",1,0.133666667,0.103,0.136482639222222,0.092,0.11
